"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.171086955E1,8.279149055E0,-1.006522369E1,-4.357447028E-1,1.304005025E1
1.171288371E1,8.427590370E0,-1.010592556E1,-5.602431893E-1,1.317072068E1
1.171483683E1,8.832210541E0,-1.016578007E1,-8.068459630E-1,1.349081272E1
1.171685099E1,9.421183586E0,-1.024239445E1,-1.084573388E0,1.395856882E1
1.171880412E1,9.775525093E0,-1.024718285E1,-1.221042871E0,1.421466119E1
1.172081828E1,1.063983250E1,-1.022563553E1,-1.458068848E0,1.482887798E1
1.172277140E1,1.166694450E1,-1.020887566E1,-1.711854219E0,1.559708887E1
1.172475504E1,1.222239971E1,-1.020169353E1,-1.862688899E0,1.602907407E1
1.172667765E1,1.342189503E1,-1.015620327E1,-2.236184359E0,1.697928890E1
1.172869181E1,1.475785923E1,-1.008437729E1,-2.655169725E0,1.807039016E1
1.173064494E1,1.544499493E1,-1.002931118E1,-2.868253708E0,1.863764552E1
1.173265910E1,1.682166100E1,-9.876082420E0,-3.232172251E0,1.977251173E1
1.173464274E1,1.816241455E1,-9.701305389E0,-3.567360640E0,2.089771974E1
1.173662638E1,1.880884933E1,-9.572018623E0,-3.713406801E0,2.142861974E1
1.173857951E1,2.003467941E1,-9.287108421E0,-3.974374771E0,2.243734425E1
1.174059367E1,2.108333969E1,-8.954314232E0,-4.242525578E0,2.329562146E1
1.174254679E1,2.155020905E1,-8.767566681E0,-4.362235546E0,2.367088580E1
1.174453044E1,2.235466194E1,-8.441955566E0,-4.632780075E0,2.434050483E1
1.174648356E1,2.300349045E1,-8.130708694E0,-4.891354084E0,2.488361592E1
1.174849772E1,2.327164078E1,-7.982268333E0,-5.006275654E0,2.510674547E1
1.175042033E1,2.367147255E1,-7.702147007E0,-5.226542473E0,2.543577063E1
1.175243449E1,2.390610313E1,-7.474697590E0,-5.458779812E0,2.563534958E1
1.175438761E1,2.396117020E1,-7.359776020E0,-5.592854977E0,2.568236763E1
1.175640177E1,2.395877647E1,-7.168240070E0,-5.825092793E0,2.567758442E1
1.175832438E1,2.377442360E1,-7.029376030E0,-6.004657745E0,2.550865068E1
1.176033854E1,2.341289902E1,-6.969521046E0,-6.155492783E0,2.519182715E1
1.176229167E1,2.316868973E1,-6.890512466E0,-6.239289761E0,2.496389558E1
1.176430583E1,2.259886932E1,-6.813898087E0,-6.409277916E0,2.445847389E1
1.176628947E1,2.193328094E1,-6.792350292E0,-6.517016888E0,2.386789359E1
1.176827311E1,2.157893944E1,-6.777985096E0,-6.555324078E0,2.354918221E1
1.177022624E1,2.052070236E1,-6.734889507E0,-6.552929878E0,2.256986602E1
1.177220988E1,1.879927254E1,-6.646304131E0,-6.320692539E0,2.091738896E1
1.177416300E1,1.896447182E1,-6.469132900E0,-6.320692539E0,2.101075977E1
1.177614665E1,2.020227432E1,-6.282385349E0,-5.918466568E0,2.196880743E1
1.177809977E1,2.049197197E1,-6.399701118E0,-5.990292549E0,2.228812900E1
1.178008341E1,2.012087059E1,-6.550535679E0,-6.244078159E0,2.206235398E1
1.178200602E1,1.922783470E1,-6.684611320E0,-6.892906666E0,2.149199428E1
1.178398966E1,1.854788017E1,-6.617573261E0,-7.553706169E0,2.109205091E1
1.178594279E1,1.832282639E1,-6.543353081E0,-7.764396191E0,2.094820480E1
1.178792643E1,1.804988670E1,-6.370970726E0,-7.723694801E0,2.064081247E1
1.178991007E1,1.811692429E1,-6.095637321E0,-7.187393665E0,2.042151727E1
1.179189372E1,1.820790482E1,-5.978321552E0,-6.902483463E0,2.036939872E1
1.179387736E1,1.839944077E1,-5.777208805E0,-6.533776283E0,2.036187110E1
1.179589152E1,1.866759109E1,-5.564124584E0,-6.497863293E0,2.053437769E1
1.179784464E1,1.885673332E1,-5.427655220E0,-6.593631268E0,2.070052671E1
1.179985880E1,1.919431496E1,-5.145139217E0,-6.818686485E0,2.100925200E1
1.180178141E1,1.951753235E1,-4.833893299E0,-6.967126846E0,2.128007166E1
1.180379557E1,1.965879059E1,-4.666299343E0,-7.003039837E0,2.138422231E1
1.180577922E1,1.973301125E1,-4.247313976E0,-6.979097843E0,2.135741594E1
1.180776286E1,1.962287712E1,-3.778050184E0,-6.900089264E0,2.114100758E1
1.180971598E1,1.971146202E1,-3.708618402E0,-6.890512466E0,2.120789352E1
1.181169963E1,1.999397850E1,-3.708618402E0,-6.854599476E0,2.145923020E1
1.181365275E1,2.020466805E1,-3.706224203E0,-6.969521046E0,2.169190937E1
1.181563639E1,2.029804230E1,-3.720589399E0,-7.084442616E0,2.181840126E1
1.181758952E1,2.045845413E1,-3.763684988E0,-7.338228226E0,2.205817906E1
1.181960368E1,2.057816315E1,-3.825934410E0,-7.584830761E0,2.226270941E1
1.182152629E1,2.061168289E1,-3.854664803E0,-7.692570210E0,2.233552213E1
1.182350993E1,2.061886597E1,-3.873818398E0,-7.987056732E0,2.244854512E1
1.182546305E1,2.054703903E1,-3.847482204E0,-8.346187592E0,2.250872674E1
1.182744670E1,2.045127106E1,-3.828328609E0,-8.492233276E0,2.247284169E1
1.182943034E1,2.018312073E1,-3.732560396E0,-8.743624687E0,2.231011748E1
1.183141398E1,1.982398987E1,-3.641580820E0,-8.973467827E0,2.206297373E1
1.183339762E1,1.941458130E1,-3.610456228E0,-9.074024200E0,2.173244755E1
1.183541178E1,1.917037392E1,-3.521870613E0,-9.258378029E0,2.157833109E1
1.183736491E1,1.865562057E1,-3.435679436E0,-9.404424667E0,2.117260673E1
1.183934855E1,1.816002083E1,-3.359065056E0,-9.514557838E0,2.077490037E1
1.184127116E1,1.790623474E1,-3.325546265E0,-9.540893555E0,2.056018362E1
1.184328532E1,1.744654846E1,-3.289633036E0,-9.555258751E0,2.016201152E1
1.184523844E1,1.701080322E1,-3.263296843E0,-9.483432770E0,1.974720308E1
1.184722209E1,1.681208420E1,-3.251325846E0,-9.406818390E0,1.953728556E1
1.184917521E1,1.645055962E1,-3.253720045E0,-9.255983353E0,1.915413359E1
1.185118937E1,1.613931274E1,-3.236960649E0,-9.085995674E0,1.880187883E1
1.185311198E1,1.599087334E1,-3.210624456E0,-8.980650902E0,1.861902871E1
1.185512614E1,1.568920326E1,-3.165134668E0,-8.755595207E0,1.824361872E1
1.185710978E1,1.537556362E1,-3.057395458E0,-8.473079681E0,1.781989627E1
1.185909342E1,1.520557499E1,-2.971204281E0,-8.310274124E0,1.758118943E1
1.186104655E1,1.486559868E1,-2.817975283E0,-7.989450932E0,1.711018220E1
1.186303019E1,1.452562141E1,-2.647987127E0,-7.704541206E0,1.665429279E1
1.186498332E1,1.436042213E1,-2.554613113E0,-7.572859764E0,1.643459695E1
1.186696696E1,1.403002167E1,-2.363077164E0,-7.323863029E0,1.600201898E1
1.186892008E1,1.372835255E1,-2.178723574E0,-7.089231014E0,1.560357960E1
1.187090373E1,1.357751751E1,-2.080561161E0,-6.976703644E0,1.540623608E1
1.187285685E1,1.326627159E1,-1.910573006E0,-6.797138691E0,1.502815177E1
1.187484049E1,1.291911221E1,-1.778891921E0,-6.663063526E0,1.464460079E1
1.187682414E1,1.272518158E1,-1.716642618E0,-6.607996464E0,1.444100846E1
1.187883830E1,1.229183197E1,-1.601720929E0,-6.490680695E0,1.399226854E1
1.188076090E1,1.180820274E1,-1.482010841E0,-6.418854713E0,1.352152743E1
1.188277506E1,1.154484081E1,-1.419761658E0,-6.392518520E0,1.327265481E1
1.188469767E1,1.100135708E1,-1.309628367E0,-6.397306919E0,1.279337797E1
1.188671183E1,1.040759468E1,-1.204283476E0,-6.447585106E0,1.230201932E1
1.188866496E1,1.011789608E1,-1.151610970E0,-6.483498096E0,1.207202454E1
1.189067912E1,9.567230225E0,-1.034295082E0,-6.622362137E0,1.168149566E1
1.189263224E1,9.023746490E0,-9.074024558E-1,-6.782773495E0,1.132507820E1
1.189461588E1,8.765172005E0,-8.547300100E-1,-6.890512466E0,1.118203764E1
1.189653849E1,8.274360657E0,-7.469909191E-1,-7.134721279E0,1.095113179E1
1.189855265E1,7.872135162E0,-6.416460276E-1,-7.441178799E0,1.085142219E1
1.190050578E1,7.675810814E0,-6.009446383E-1,-7.603984833E0,1.082126570E1
1.190251994E1,7.331045628E0,-5.123591423E-1,-7.943961143E0,1.082188803E1
1.190447306E1,7.082048416E0,-4.572925270E-1,-8.303091049E0,1.092272160E1
1.190645670E1,6.959944248E0,-4.405331016E-1,-8.489839554E0,1.098691353E1
1.190840983E1,6.766014099E0,-3.998316824E-1,-8.880094528E0,1.117116337E1
1.191039347E1,6.634333134E0,-3.663128614E-1,-9.260771751E0,1.139782675E1
1.191234660E1,6.591237068E0,-3.567360640E-1,-9.454702377E0,1.153096109E1
1.191433024E1,6.536170483E0,-3.327940404E-1,-9.806650162E0,1.178993909E1
1.191628336E1,6.543353081E0,-3.375824392E-1,-1.011789608E1,1.205409692E1
1.191826701E1,6.574477673E0,-3.399766386E-1,-1.026394272E1,1.219376320E1
1.192022013E1,6.665457726E0,-2.992752194E-1,-1.046505547E1,1.241109497E1
1.192220378E1,6.780379295E0,-2.657563984E-1,-1.065419769E1,1.263155170E1
1.192418742E1,6.811503887E0,-2.729389966E-1,-1.073799419E1,1.271910375E1
1.192620158E1,6.864176273E0,-2.657563984E-1,-1.077390766E1,1.277750479E1
1.192812419E1,7.070077419E0,-2.657563984E-1,-1.085291672E1,1.295540129E1
1.193013835E1,7.249642849E0,-2.657563984E-1,-1.097023201E1,1.315195568E1
1.193209147E1,7.321468830E0,-2.873041928E-1,-1.100614548E1,1.322201527E1
1.193410563E1,7.486668587E0,-3.782838583E-1,-1.102290440E1,1.333033107E1
1.193602824E1,7.654263020E0,-5.027823448E-1,-1.104445267E1,1.344695011E1
1.193804240E1,7.721300602E0,-5.793967843E-1,-1.108754826E1,1.352360566E1
1.193999552E1,7.836222172E0,-7.541735172E-1,-1.115219116E1,1.365087995E1
1.194200968E1,7.989450932E0,-9.576807022E-1,-1.118331623E1,1.377733793E1
1.194396281E1,8.090007782E0,-1.086967587E0,-1.122641182E1,1.388027546E1
1.194594645E1,8.286332130E0,-1.350329757E0,-1.130302620E1,1.407995355E1
1.194789958E1,8.420407295E0,-1.604115129E0,-1.126950741E1,1.415903392E1
1.194988322E1,8.494627953E0,-1.740584612E0,-1.122880554E1,1.418712137E1
1.195180583E1,8.609549522E0,-1.994369984E0,-1.112585545E1,1.420867742E1
1.195381999E1,8.693346024E0,-2.245761156E0,-1.098220348E1,1.418543273E1
1.195580363E1,8.714894295E0,-2.375048161E0,-1.088404083E1,1.414399453E1
1.195778727E1,8.719682693E0,-2.619256735E0,-1.060631371E1,1.397809939E1
1.195970988E1,8.710105896E0,-2.834734917E0,-1.021127033E1,1.371756934E1
1.196172404E1,8.693346024E0,-2.947262287E0,-9.974244118E0,1.355530028E1
1.196367716E1,8.640673637E0,-3.148375273E0,-9.461885452E0,1.319472562E1
1.196566081E1,8.564059258E0,-3.378218651E0,-8.904036522E0,1.280770622E1
1.196761393E1,8.518569946E0,-3.488351822E0,-8.619126320E0,1.261047068E1
1.196959757E1,8.413225174E0,-3.699041605E0,-8.020575523E0,1.219815143E1
1.197152018E1,8.271966934E0,-3.904942989E0,-7.441178799E0,1.179174112E1
1.197353434E1,8.183381081E0,-4.019864559E0,-7.168240070E0,1.159787492E1
1.197551798E1,8.015787125E0,-4.249708176E0,-6.663063526E0,1.125652159E1
1.197753214E1,7.814674377E0,-4.460397720E0,-6.193799973E0,1.092371006E1
1.197948527E1,7.702147007E0,-4.551377296E0,-5.968744755E0,1.075472072E1
1.198149943E1,7.433996201E0,-4.762067318E0,-5.556941986E0,1.043173949E1
1.198345255E1,7.151480675E0,-4.944026470E0,-5.195417881E0,1.012815089E1
1.198546672E1,6.845022678E0,-5.032611847E0,-5.013458252E0,9.864901475E0
1.198738932E1,6.696582317E0,-5.183446884E0,-4.656722069E0,9.664232859E0
1.198940348E1,6.347028732E0,-5.360617638E0,-4.225766182E0,9.320841969E0
1.199135661E1,6.184223175E0,-5.444414616E0,-3.995922565E0,9.157164623E0
1.199334025E1,5.865794182E0,-5.612008572E0,-3.512293816E0,8.845246714E0
1.199529338E1,5.516240597E0,-5.777208805E0,-2.987963676E0,8.528363198E0
1.199727702E1,5.123591423E0,-5.856217384E0,-2.451662540E0,8.158254736E0
1.199923014E1,4.915296078E0,-6.004657745E0,-2.183511972E0,8.061251435E0
1.200121379E1,4.472368717E0,-6.179434776E0,-1.654393315E0,7.805415642E0
1.200316691E1,4.060565948E0,-6.263231754E0,-1.393425345E0,7.593280057E0
1.200515055E1,3.854664803E0,-6.423643112E0,-8.259995580E-1,7.536836660E0
1.200713420E1,3.442862034E0,-6.569689274E0,-2.442085743E-1,7.421169313E0
1.200914836E1,3.057395458E0,-6.684611320E0,3.112462163E-1,7.357212088E0
1.201107096E1,2.882618904E0,-6.751648903E0,5.793967843E-1,7.364099082E0
1.201308512E1,2.559401512E0,-6.852205276E0,1.022324085E0,7.385688850E0
1.201503825E1,2.262520552E0,-6.957550049E0,1.335964561E0,7.437156932E0
1.201702189E1,2.116474390E0,-7.003039837E0,1.465251446E0,7.461165633E0
1.201897502E1,1.905784607E0,-7.072471619E0,1.747767210E0,7.530375820E0
1.202098918E1,1.690306425E0,-7.201758862E0,2.054224968E0,7.677389317E0
1.202291178E1,1.549048543E0,-7.268796444E0,2.209848166E0,7.753604455E0
1.202492594E1,1.252167463E0,-7.422025204E0,2.626439333E0,7.971986268E0
1.202684855E1,8.619126081E-1,-7.625532627E0,3.093308687E0,8.274067913E0
1.202886271E1,6.464344859E-1,-7.735665798E0,3.397372246E0,8.473519992E0
1.203084635E1,2.777273953E-1,-7.934384346E0,4.046200752E0,8.910854504E0
1.203283000E1,-5.506663769E-2,-8.104372978E0,4.575319290E0,9.306849108E0
1.203478312E1,-2.226607651E-1,-8.200140953E0,4.833893299E0,9.521471204E0
1.203676676E1,-5.602431893E-1,-8.410830498E0,5.521028996E0,1.007659185E1
1.203871989E1,-8.714894056E-1,-8.588001251E0,6.323086739E0,1.070021893E1
1.204070353E1,-9.983820915E-1,-8.643068314E0,6.756437302E0,1.101584503E1
1.204265666E1,-1.189918280E0,-8.676587105E0,7.601590633E0,1.159669132E1
1.204464030E1,-1.273715258E0,-8.578424454E0,8.384494781E0,1.206281349E1
1.204662394E1,-1.285686255E0,-8.492233276E0,8.774748802E0,1.227873087E1
1.204860758E1,-1.273715258E0,-8.257601738E0,9.600749016E0,1.272732174E1
1.205059123E1,-1.237802267E0,-7.953537941E0,1.046745014E1,1.320448533E1
1.205260539E1,-1.233013868E0,-7.776367188E0,1.090798283E1,1.345274318E1
1.205455851E1,-1.247379065E0,-7.381323814E0,1.182017422E1,1.399129781E1
1.205654215E1,-1.328781962E0,-6.974309444E0,1.271081638E1,1.455924129E1
1.205846476E1,-1.395819545E0,-6.775590897E0,1.314177322E1,1.485136855E1
1.206047892E1,-1.608903527E0,-6.382941723E0,1.393425369E1,1.541083844E1
1.206243205E1,-1.960851192E0,-5.995080948E0,1.470039845E1,1.599648860E1
1.206444621E1,-2.164358377E0,-5.786785603E0,1.508586502E1,1.630198326E1
1.206639933E1,-2.602497339E0,-5.319916248E0,1.580891418E1,1.688183251E1
1.206841349E1,-3.131615877E0,-4.841075897E0,1.641943550E1,1.740232444E1
1.207033610E1,-3.725377798E0,-4.565742493E0,1.696291924E1,1.795731253E1
1.207235026E1,-4.010287762E0,-3.967192173E0,1.720233917E1,1.810363209E1
1.207433390E1,-4.630385876E0,-3.373430252E0,1.757822800E1,1.848822881E1
1.207631754E1,-5.303156853E0,-2.784456491E0,1.784877396E1,1.882698601E1
1.207827067E1,-5.609614372E0,-2.473210335E0,1.800918579E1,1.902407200E1
1.208025431E1,-6.165069580E0,-1.831564307E0,1.835873795E1,1.945265971E1
1.208220744E1,-6.706159115E0,-1.223437071E0,1.869392776E1,1.989804773E1
1.208419108E1,-6.974309444E0,-9.457096457E-1,1.886631012E1,2.013636056E1
1.208614420E1,-7.546523571E0,-3.447650373E-1,1.918713188E1,2.062073982E1
1.208812785E1,-8.092401505E0,3.232172430E-1,1.953907967E1,2.115105354E1
1.209008097E1,-8.358158112E0,6.631938815E-1,1.970906830E1,2.141835676E1
1.209206462E1,-8.880094528E0,1.379060149E0,2.008016968E1,2.199934317E1
1.209404826E1,-9.485827446E0,2.097320795E0,2.046084785E1,2.265007664E1
1.209606242E1,-9.794678688E0,2.461239338E0,2.066674995E1,2.300234734E1
1.209798503E1,-1.038844109E1,3.179499865E0,2.102109146E1,2.366252763E1
1.209996867E1,-1.097262669E1,3.914519787E0,2.131557846E1,2.429147766E1
1.210192179E1,-1.125274754E1,4.292803764E0,2.139219284E1,2.454950928E1
1.210390544E1,-1.177229023E1,5.027823448E0,2.141852760E1,2.495233758E1
1.210588908E1,-1.230140877E1,5.695806026E0,2.127966499E1,2.523075516E1
1.210787272E1,-1.256955910E1,6.004657745E0,2.113840675E1,2.531564675E1
1.210982585E1,-1.315853214E1,6.576871872E0,2.074815178E1,2.543399328E1
1.211184001E1,-1.375708294E1,7.086836815E0,2.028128242E1,2.551099770E1
1.211379313E1,-1.408030033E1,7.328651428E0,2.005143929E1,2.557389698E1
1.211577677E1,-1.470997524E1,7.771578789E0,1.966118431E1,2.575544558E1
1.211769938E1,-1.534922695E1,8.164227486E0,1.935951424E1,2.602007244E1
1.211971354E1,-1.564131927E1,8.372523308E0,1.924698830E1,2.617625973E1
1.212166667E1,-1.619916916E1,8.784325600E0,1.911530685E1,2.655131661E1
1.212368083E1,-1.666603851E1,9.241618156E0,1.909854698E1,2.697997114E1
1.212563395E1,-1.685278511E1,9.485827446E0,1.911770058E1,2.719345075E1
1.212764811E1,-1.717121506E1,9.979032516E0,1.923501587E1,2.764810214E1
1.212957072E1,-1.742739487E1,1.047463226E1,1.946725464E1,2.814970721E1
1.213158488E1,-1.758062363E1,1.072123528E1,1.965160751E1,2.846416854E1
1.213353800E1,-1.789905167E1,1.120486355E1,2.013763046E1,2.917960209E1
1.213555216E1,-1.831324959E1,1.162384892E1,2.069548035E1,2.997985792E1
1.213747477E1,-1.854069710E1,1.182017422E1,2.101630211E1,3.041642520E1
1.213945841E1,-1.899559593E1,1.219366932E1,2.149274826E1,3.116819636E1
1.214141154E1,-1.941218758E1,1.246421432E1,2.213439560E1,3.197062924E1
1.214339518E1,-1.960372353E1,1.256237602E1,2.255337906E1,3.241564706E1
1.214537882E1,-1.997003555E1,1.267011547E1,2.341050339E1,3.327740697E1
1.214736247E1,-2.031958961E1,1.278264332E1,2.400666046E1,3.394998437E1
1.214931559E1,-2.050154877E1,1.285925770E1,2.432748413E1,3.431472708E1
1.215132975E1,-2.055900955E1,1.301009178E1,2.537853813E1,3.515687073E1
1.215328288E1,-2.064041328E1,1.318008041E1,2.663070488E1,3.617921534E1
1.215526652E1,-2.072181511E1,1.332133865E1,2.767457771E1,3.705042424E1
1.215718913E1,-2.078885269E1,1.344583702E1,2.814863014E1,3.748749536E1
1.215917277E1,-2.080082512E1,1.370441055E1,2.900814819E1,3.823555748E1
1.216109538E1,-2.075533485E1,1.380496693E1,2.946783447E1,3.859681729E1
1.216310954E1,-2.084870911E1,1.385045719E1,3.028425789E1,3.928918568E1
1.216506266E1,-2.088701630E1,1.413057804E1,3.135446548E1,4.023733579E1
1.216707682E1,-2.066435432E1,1.443224812E1,3.243424988E1,4.107658567E1
1.216906047E1,-2.058534622E1,1.452083302E1,3.297294617E1,4.149489426E1
1.217104411E1,-2.055422211E1,1.462138939E1,3.395217514E1,4.229670520E1
1.217299723E1,-2.063083649E1,1.451365089E1,3.470156097E1,4.290076701E1
1.217501139E1,-2.071223831E1,1.435323906E1,3.499604797E1,4.312465259E1
1.217696452E1,-2.094926453E1,1.392707157E1,3.559220123E1,4.358485741E1
1.217894816E1,-2.129881859E1,1.343386555E1,3.620751190E1,4.410320096E1
1.218090129E1,-2.147359467E1,1.315853214E1,3.647805786E1,4.432731597E1
1.218288493E1,-2.179441833E1,1.260547161E1,3.691619492E1,4.468444956E1
1.218483805E1,-2.208172226E1,1.205719948E1,3.706703186E1,4.479892151E1
1.218682170E1,-2.221579742E1,1.178904915E1,3.703829956E1,4.477006778E1
1.218877482E1,-2.246479416E1,1.122641182E1,3.691619492E1,4.464868135E1
1.219075846E1,-2.266111946E1,1.071165848E1,3.681324387E1,4.453628730E1
1.219271159E1,-2.272097397E1,1.046745014E1,3.676296616E1,4.446713226E1
1.219472575E1,-2.273055077E1,9.976638794E0,3.661692047E1,4.423810715E1
1.219667887E1,-2.260365868E1,9.497797966E0,3.643496323E1,4.391628510E1
1.219866252E1,-2.248394775E1,9.253589630E0,3.634158707E1,4.372491027E1
1.220064616E1,-2.213439560E1,8.777143478E0,3.604710007E1,4.320142520E1
1.220266032E1,-2.164358330E1,8.255207062E0,3.566881561E1,4.253066598E1
1.220458292E1,-2.134430885E1,7.996633530E0,3.543897247E1,4.213604678E1
1.220659709E1,-2.066196060E1,7.450755596E0,3.495774078E1,4.128527601E1
1.220855021E1,-1.986469078E1,6.940790653E0,3.451481247E1,4.042341889E1
1.221053385E1,-1.942655182E1,6.682217121E0,3.431130600E1,3.999135732E1
1.221245646E1,-1.856942749E1,6.165069580E0,3.391386795E1,3.915331607E1
1.221447062E1,-1.782962036E1,5.504269600E0,3.341108322E1,3.826869253E1
1.221639323E1,-1.741302872E1,5.202600479E0,3.311420441E1,3.777341862E1
1.221840739E1,-1.642422295E1,4.687847137E0,3.259705734E1,3.680080376E1
1.222036051E1,-1.538035202E1,4.187458992E0,3.210863876E1,3.584765996E1
1.222237467E1,-1.485123348E1,3.950432777E0,3.185006523E1,3.536370612E1
1.222432780E1,-1.375468922E1,3.483563423E0,3.124433136E1,3.431522886E1
1.222631144E1,-1.262462521E1,2.997540474E0,3.056437874E1,3.320463308E1
1.222823405E1,-1.205959415E1,2.753331900E0,3.018370056E1,3.262009239E1
1.223024821E1,-1.097741508E1,2.250549555E0,2.938164330E1,3.144597873E1
1.223223185E1,-1.019690514E1,1.556231141E0,2.854846191E1,3.035479216E1
1.223421549E1,-9.263166428E0,1.304839969E0,2.806004333E1,2.957828412E1
1.223616862E1,-8.777143478E0,1.022324085E0,2.721010208E1,2.860896799E1
1.223815226E1,-7.920019150E0,7.972691655E-1,2.650141907E1,2.767105986E1
1.224010539E1,-7.273584843E0,6.727706790E-1,2.583583069E1,2.684860898E1
1.224211955E1,-7.043741226E0,3.519476354E-1,2.551021957E1,2.646713925E1
1.224407267E1,-6.794744492E0,-1.029506698E-1,2.493560982E1,2.584499542E1
1.224605631E1,-6.768408298E0,-6.536170840E-1,2.451662445E1,2.544215873E1
1.224800944E1,-6.809109688E0,-9.504981041E-1,2.436579132E1,2.531717220E1
1.225002360E1,-6.921637058E0,-1.537077546E0,2.415749550E1,2.517650205E1
1.225194621E1,-7.034164429E0,-2.111685991E0,2.406651497E1,2.516219048E1
1.225396037E1,-7.038952827E0,-2.382230759E0,2.404496765E1,2.516708862E1
1.225591349E1,-6.928819656E0,-2.875436306E0,2.403299713E1,2.517660873E1
1.225792765E1,-6.694188118E0,-3.320757866E0,2.405215073E1,2.518621730E1
1.225985026E1,-6.524199486E0,-3.519476414E0,2.407130432E1,2.518689312E1
1.226186442E1,-6.126761913E0,-3.890577793E0,2.412876511E1,2.519664884E1
1.226381754E1,-5.621585369E0,-4.192247391E0,2.409764099E1,2.509727996E1
1.226583170E1,-5.341464043E0,-4.350264549E0,2.405454445E1,2.502153369E1
1.226781535E1,-4.735731125E0,-4.613626480E0,2.387737274E1,2.477582749E1
1.226979899E1,-4.074931145E0,-4.884171486E0,2.359725189E1,2.443952724E1
1.227175212E1,-3.730166197E0,-5.023035049E0,2.342486954E1,2.424602099E1
1.227373576E1,-3.074155092E0,-5.339069843E0,2.301306725E1,2.382346239E1
1.227568888E1,-2.415749550E0,-5.693411827E0,2.244324684E1,2.327982201E1
1.227767253E1,-2.099714994E0,-5.887341976E0,2.211045265E1,2.297698229E1
1.227962565E1,-1.522712231E0,-6.275202751E0,2.140895081E1,2.236157411E1
1.228163981E1,-1.053448796E0,-6.682217121E0,2.061168289E1,2.169339189E1
1.228359294E1,-8.523358107E-1,-6.873753071E0,2.020227432E1,2.135665811E1
1.228560710E1,-5.123591423E-1,-7.201758862E0,1.934993744E1,2.065303662E1
1.228752970E1,-2.394201756E-1,-7.441178799E0,1.848084259E1,1.992410617E1
