"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.398351217E1,3.539999962E0,-2.453999901E1,-1.698000031E2,1.716006532E2
3.399147725E1,3.480000019E0,-2.418000031E1,-1.695599976E2,1.713107574E2
3.399938131E1,3.720000029E0,-2.411999893E1,-1.696199951E2,1.713667281E2
3.400731588E1,3.659999847E0,-2.429999924E1,-1.697399902E2,1.715096203E2
3.401531148E1,3.359999895E0,-2.400000000E1,-1.702200012E2,1.719364371E2
3.402321554E1,3.419999838E0,-2.411999893E1,-1.703399963E2,1.720731969E2
3.403115011E1,3.480000019E0,-2.381999969E1,-1.702799988E2,1.719731978E2
3.403908468E1,3.539999962E0,-2.381999969E1,-1.704599915E2,1.721526435E2
3.404704976E1,4.019999981E0,-2.393999863E1,-1.705199890E2,1.722392249E2
3.405501485E1,4.199999809E0,-2.363999939E1,-1.703999939E2,1.720832574E2
3.406288839E1,4.199999809E0,-2.357999992E1,-1.702799988E2,1.719561990E2
3.407082296E1,4.139999866E0,-2.327999878E1,-1.699199982E2,1.715572899E2
3.407875753E1,4.139999866E0,-2.321999931E1,-1.698000031E2,1.714303036E2
3.408672262E1,3.779999971E0,-2.310000038E1,-1.700999908E2,1.717029566E2
3.409471822E1,3.599999905E0,-2.310000038E1,-1.704599915E2,1.720557430E2
3.410262227E1,3.839999914E0,-2.315999985E1,-1.705800018E2,1.721878864E2
3.411052633E1,3.779999971E0,-2.310000038E1,-1.710000000E2,1.725946072E2
3.411846090E1,4.559999943E0,-2.321999931E1,-1.714799957E2,1.731050285E2
3.412639547E1,4.799999714E0,-2.357999992E1,-1.717799988E2,1.734572696E2
3.413439107E1,4.920000076E0,-2.369999886E1,-1.718399963E2,1.735363959E2
3.414232564E1,4.920000076E0,-2.369999886E1,-1.721399994E2,1.738334713E2
3.415026021E1,4.739999771E0,-2.393999863E1,-1.718399963E2,1.735643266E2
3.415819478E1,4.679999828E0,-2.369999886E1,-1.713000031E2,1.729950386E2
3.416609884E1,4.259999752E0,-2.357999992E1,-1.718399963E2,1.735025888E2
3.417406392E1,4.139999866E0,-2.351999855E1,-1.711799927E2,1.728378426E2
3.418196798E1,3.899999857E0,-2.310000038E1,-1.716600037E2,1.732511959E2
3.418990255E1,4.259999752E0,-2.327999878E1,-1.720199890E2,1.736403829E2
3.419783712E1,4.380000114E0,-2.363999939E1,-1.717799988E2,1.734543224E2
3.420580221E1,4.799999714E0,-2.405999947E1,-1.719599915E2,1.737013593E2
3.421376729E1,4.799999714E0,-2.435999870E1,-1.718999939E2,1.736837858E2
3.422167135E1,4.559999943E0,-2.435999870E1,-1.721399994E2,1.739148715E2
3.422960592E1,4.619999886E0,-2.429999924E1,-1.723799896E2,1.741456149E2
3.423754049E1,4.500000000E0,-2.418000031E1,-1.726799927E2,1.744227688E2
3.424550558E1,4.559999943E0,-2.423999977E1,-1.726799927E2,1.744326548E2
3.425347066E1,4.500000000E0,-2.442000008E1,-1.728600006E2,1.746343787E2
3.426140523E1,4.859999657E0,-2.429999924E1,-1.728600006E2,1.746272870E2
3.426933980E1,4.319999695E0,-2.465999985E1,-1.730999908E2,1.749010715E2
3.427727437E1,4.139999866E0,-2.471999931E1,-1.732200012E2,1.750239606E2
3.428523946E1,4.319999695E0,-2.484000015E1,-1.733999939E2,1.752234171E2
3.429320455E1,3.659999847E0,-2.489999962E1,-1.735800018E2,1.753950473E2
3.430110860E1,3.839999914E0,-2.465999985E1,-1.740000000E2,1.757807191E2
3.430904317E1,3.779999971E0,-2.471999931E1,-1.743600006E2,1.761441926E2
3.431697774E1,3.240000010E0,-2.519999886E1,-1.744199982E2,1.762608105E2
3.432494283E1,3.299999952E0,-2.537999916E1,-1.747799988E2,1.766439422E2
3.433290792E1,3.000000000E0,-2.526000023E1,-1.745399933E2,1.763838906E2
3.434078145E1,3.179999828E0,-2.519999886E1,-1.745399933E2,1.763784613E2
3.434871602E1,3.179999828E0,-2.447999954E1,-1.747200012E2,1.764552680E2
3.435665059E1,2.819999933E0,-2.477999878E1,-1.747200012E2,1.764910184E2
3.436461568E1,3.179999828E0,-2.471999931E1,-1.745399933E2,1.763105216E2
3.437258077E1,2.639999866E0,-2.495999908E1,-1.738199921E2,1.756227798E2
3.438051534E1,2.939999819E0,-2.507999992E1,-1.733999939E2,1.752290155E2
3.438841939E1,3.119999886E0,-2.484000015E1,-1.730399933E2,1.748416406E2
3.439638448E1,3.000000000E0,-2.526000023E1,-1.730999908E2,1.749590650E2
3.440431905E1,3.179999828E0,-2.495999908E1,-1.735800018E2,1.753942160E2
3.441231466E1,2.939999819E0,-2.519999886E1,-1.735199890E2,1.753649627E2
3.442021871E1,3.000000000E0,-2.526000023E1,-1.733999939E2,1.752558858E2
3.442815328E1,2.639999866E0,-2.501999855E1,-1.733999939E2,1.752156609E2
3.443611837E1,2.339999914E0,-2.519999886E1,-1.735199890E2,1.753559298E2
3.444402242E1,2.220000029E0,-2.537999916E1,-1.735199890E2,1.753803277E2
3.445201803E1,1.799999952E0,-2.543999863E1,-1.740599976E2,1.759184933E2
3.445992208E1,2.099999905E0,-2.579999924E1,-1.740000000E2,1.759148941E2
3.446785665E1,2.039999962E0,-2.585999870E1,-1.736399994E2,1.755669403E2
3.447576070E1,1.799999952E0,-2.585999870E1,-1.739400024E2,1.758610360E2
3.448369527E1,1.860000014E0,-2.579999924E1,-1.732200012E2,1.751407102E2
3.449166036E1,1.620000005E0,-2.550000000E1,-1.729799957E2,1.748569510E2
3.449959493E1,1.620000005E0,-2.537999916E1,-1.731600037E2,1.750175866E2
3.450752950E1,1.740000010E0,-2.568000031E1,-1.732200012E2,1.751218400E2
3.451546407E1,1.740000010E0,-2.573999977E1,-1.734599915E2,1.753680239E2
3.452339864E1,1.379999995E0,-2.603999901E1,-1.733999939E2,1.753497757E2
3.453139425E1,1.799999952E0,-2.621999931E1,-1.729199982E2,1.749058436E2
3.453929830E1,1.799999952E0,-2.639999962E1,-1.725599976E2,1.745770682E2
3.454723287E1,1.979999900E0,-2.676000023E1,-1.726199951E2,1.746931044E2
3.455516744E1,2.159999847E0,-2.669999886E1,-1.725599976E2,1.746267686E2
3.456313253E1,1.979999900E0,-2.663999939E1,-1.735800018E2,1.756235377E2
3.457112813E1,1.740000010E0,-2.645999908E1,-1.736399994E2,1.756530915E2
3.457900167E1,1.319999933E0,-2.645999908E1,-1.733399963E2,1.753528679E2
3.458696676E1,1.199999928E0,-2.676000023E1,-1.735199890E2,1.755754089E2
3.459487081E1,1.079999924E0,-2.657999992E1,-1.727399902E2,1.747763343E2
3.460280538E1,9.599999785E-1,-2.681999969E1,-1.728000031E2,1.748715959E2
3.461080099E1,1.199999928E0,-2.681999969E1,-1.729799957E2,1.750509392E2
3.461870504E1,1.079999924E0,-2.657999992E1,-1.733399963E2,1.753693734E2
3.462663961E1,1.079999924E0,-2.657999992E1,-1.735199890E2,1.755472853E2
3.463457418E1,1.319999933E0,-2.609999847E1,-1.734599915E2,1.754175617E2
3.464250875E1,1.139999986E0,-2.634000015E1,-1.737599945E2,1.757487721E2
3.465047384E1,1.139999986E0,-2.634000015E1,-1.735199890E2,1.755114862E2
3.465837789E1,1.500000000E0,-2.676000023E1,-1.732200012E2,1.752812495E2
3.466631246E1,1.259999990E0,-2.693999863E1,-1.732200012E2,1.753069307E2
3.467424703E1,1.139999986E0,-2.700000000E1,-1.729799957E2,1.750782069E2
3.468221212E1,1.259999990E0,-2.676000023E1,-1.728000031E2,1.748643082E2
3.469020772E1,1.019999981E0,-2.634000015E1,-1.728600006E2,1.748582735E2
3.469811178E1,1.199999928E0,-2.634000015E1,-1.730999908E2,1.750966660E2
3.470604635E1,1.439999938E0,-2.597999954E1,-1.730999908E2,1.750446823E2
3.471398092E1,1.379999995E0,-2.645999908E1,-1.730399933E2,1.750567772E2
3.472191549E1,1.019999981E0,-2.718000031E1,-1.730399933E2,1.751645857E2
3.472991109E1,9.599999785E-1,-2.676000023E1,-1.729799957E2,1.750402757E2
3.473778463E1,5.399999619E-1,-2.705999947E1,-1.732200012E2,1.753217157E2
3.474574972E1,-1.799999923E-1,-2.705999947E1,-1.732799988E2,1.753802553E2
3.475368429E1,-1.199999973E-1,-2.651999855E1,-1.732799988E2,1.752976974E2
3.476164937E1,-5.399999619E-1,-2.729999924E1,-1.728000031E2,1.749440557E2
3.476958394E1,-1.199999973E-1,-2.729999924E1,-1.727399902E2,1.748839861E2
3.477751851E1,5.999999642E-1,-2.705999947E1,-1.725599976E2,1.746698495E2
3.478545308E1,5.399999619E-1,-2.759999847E1,-1.728600006E2,1.750503680E2
3.479341817E1,7.199999690E-1,-2.735999870E1,-1.732799988E2,1.754281788E2
3.480135274E1,4.799999893E-1,-2.700000000E1,-1.728000031E2,1.748973169E2
3.480934835E1,5.399999619E-1,-2.700000000E1,-1.729799957E2,1.750753281E2
3.481722188E1,7.199999690E-1,-2.663999939E1,-1.727399902E2,1.747836153E2
3.482518697E1,6.599999666E-1,-2.639999962E1,-1.728600006E2,1.748655924E2
3.483309102E1,3.599999845E-1,-2.627999878E1,-1.732200012E2,1.752025592E2
3.484105611E1,2.399999946E-1,-2.597999954E1,-1.730999908E2,1.750389237E2
3.484905172E1,5.999999866E-2,-2.603999901E1,-1.725599976E2,1.745137184E2
3.485692525E1,5.999999866E-2,-2.621999931E1,-1.723799896E2,1.743627047E2
3.486489034E1,3.599999845E-1,-2.645999908E1,-1.717200012E2,1.737469999E2
3.487282491E1,4.799999893E-1,-2.657999992E1,-1.718999939E2,1.739434813E2
3.488079000E1,1.799999923E-1,-2.609999847E1,-1.725000000E2,1.744634412E2
3.488872457E1,0.000000000E0,-2.592000008E1,-1.724400024E2,1.743771798E2
3.489662862E1,1.799999923E-1,-2.568000031E1,-1.728600006E2,1.747571876E2
3.490456319E1,-1.799999923E-1,-2.597999954E1,-1.723799896E2,1.743268585E2
3.491249776E1,5.999999866E-2,-2.621999931E1,-1.723799896E2,1.743627047E2
3.492046285E1,4.799999893E-1,-2.609999847E1,-1.721399994E2,1.741080691E2
3.492845846E1,0.000000000E0,-2.615999985E1,-1.722599945E2,1.742350461E2
3.493636251E1,1.199999973E-1,-2.597999954E1,-1.729799957E2,1.749201352E2
3.494429708E1,1.199999973E-1,-2.568000031E1,-1.728600006E2,1.747571361E2
3.495226217E1,-4.799999893E-1,-2.597999954E1,-1.729199982E2,1.748614210E2
3.496022725E1,-4.799999893E-1,-2.627999878E1,-1.727399902E2,1.747282832E2
3.496819234E1,-7.799999714E-1,-2.651999855E1,-1.721399994E2,1.741726101E2
3.497609640E1,-6.599999666E-1,-2.657999992E1,-1.718999939E2,1.739440712E2
3.498403096E1,-3.599999845E-1,-2.634000015E1,-1.716600037E2,1.736694621E2
3.499196554E1,-1.799999923E-1,-2.634000015E1,-1.716600037E2,1.736691823E2
3.499993062E1,1.199999973E-1,-2.627999878E1,-1.713600006E2,1.733634983E2
3.500789571E1,0.000000000E0,-2.657999992E1,-1.707599945E2,1.728162959E2
3.501579976E1,5.999999866E-2,-2.681999969E1,-1.707599945E2,1.728533821E2
3.502376485E1,-3.599999845E-1,-2.681999969E1,-1.710599976E2,1.731501220E2
3.503166891E1,-4.199999869E-1,-2.669999886E1,-1.711799927E2,1.732502705E2
3.503960348E1,-5.999999642E-1,-2.669999886E1,-1.714799957E2,1.735472238E2
3.504759908E1,-7.799999714E-1,-2.681999969E1,-1.714799957E2,1.735664418E2
3.505550313E1,-5.399999619E-1,-2.693999863E1,-1.706999969E2,1.728136108E2
3.506343770E1,-5.999999642E-1,-2.700000000E1,-1.710000000E2,1.731194963E2
3.507137227E1,-5.999999866E-2,-2.687999916E1,-1.709400024E2,1.730405224E2
3.507930684E1,0.000000000E0,-2.687999916E1,-1.707599945E2,1.728626914E2
3.508730245E1,2.399999946E-1,-2.663999939E1,-1.709400024E2,1.730035595E2
3.509520650E1,2.999999821E-1,-2.663999939E1,-1.706399994E2,1.727072348E2
3.510314107E1,1.199999973E-1,-2.669999886E1,-1.710599976E2,1.731312424E2
3.511107564E1,-2.399999946E-1,-2.651999855E1,-1.708799896E2,1.729258187E2
3.511901021E1,-5.999999642E-1,-2.669999886E1,-1.712399902E2,1.733100811E2
3.512697530E1,-2.999999821E-1,-2.681999969E1,-1.711799927E2,1.732685554E2
3.513487935E1,-5.399999619E-1,-2.705999947E1,-1.708199921E2,1.729508741E2
3.514284444E1,1.799999923E-1,-2.711999893E1,-1.711199951E2,1.732558209E2
3.515077901E1,2.999999821E-1,-2.645999908E1,-1.705800018E2,1.726202728E2
3.515871358E1,-1.799999923E-1,-2.627999878E1,-1.697399902E2,1.717624377E2
3.516667867E1,2.999999821E-1,-2.597999954E1,-1.698600006E2,1.718355906E2
3.517458272E1,0.000000000E0,-2.555999947E1,-1.685999908E2,1.705264510E2
3.518251729E1,-1.199999973E-1,-2.585999870E1,-1.680000000E2,1.699786867E2
3.519045186E1,3.599999845E-1,-2.519999886E1,-1.678199921E2,1.697018541E2
3.519838643E1,4.199999869E-1,-2.447999954E1,-1.666799927E2,1.684685927E2
3.520638204E1,-4.799999893E-1,-2.484000015E1,-1.671600037E2,1.689962214E2
3.521425558E1,-4.199999869E-1,-2.477999878E1,-1.677599945E2,1.695807787E2
3.522222066E1,-8.999999762E-1,-2.555999947E1,-1.683000031E2,1.702322373E2
3.523015523E1,-1.620000005E0,-2.627999878E1,-1.694400024E2,1.714735465E2
3.523808980E1,-1.019999981E0,-2.597999954E1,-1.699799957E2,1.719569706E2
3.524608541E1,-8.399999738E-1,-2.592000008E1,-1.697399902E2,1.717096861E2
3.525398946E1,-1.019999981E0,-2.603999901E1,-1.701600037E2,1.721439769E2
3.526192403E1,-8.399999738E-1,-2.621999931E1,-1.697399902E2,1.717552277E2
3.526982808E1,-8.999999762E-1,-2.627999878E1,-1.695599976E2,1.715868326E2
3.527776266E1,-8.999999762E-1,-2.609999847E1,-1.700399933E2,1.720337735E2
3.528572774E1,-8.999999762E-1,-2.561999893E1,-1.696199951E2,1.715463118E2
3.529363180E1,-6.599999666E-1,-2.543999863E1,-1.700399933E2,1.719337909E2
3.530156637E1,-5.999999642E-1,-2.543999863E1,-1.702200012E2,1.721115985E2
3.530953145E1,-8.999999762E-1,-2.555999947E1,-1.695599976E2,1.714780346E2
3.531746602E1,-9.599999785E-1,-2.573999977E1,-1.701600037E2,1.720985068E2
3.532546163E1,-9.599999785E-1,-2.550000000E1,-1.697399902E2,1.716474174E2
3.533336568E1,-5.999999642E-1,-2.573999977E1,-1.698600006E2,1.718002544E2
3.534126974E1,-5.999999642E-1,-2.609999847E1,-1.699199982E2,1.719138613E2
3.534923482E1,-8.399999738E-1,-2.609999847E1,-1.697399902E2,1.717369494E2
3.535716939E1,-7.799999714E-1,-2.615999985E1,-1.695599976E2,1.715679072E2
3.536516500E1,-1.500000000E0,-2.609999847E1,-1.690800018E2,1.710891783E2
3.537306905E1,-1.500000000E0,-2.573999977E1,-1.691999969E2,1.711532546E2
3.538100362E1,-1.139999986E0,-2.555999947E1,-1.688999939E2,1.708268747E2
3.538899923E1,-1.379999995E0,-2.573999977E1,-1.691999969E2,1.711522450E2
3.539693380E1,-1.259999990E0,-2.555999947E1,-1.691399994E2,1.710650185E2
3.540492940E1,-1.259999990E0,-2.537999916E1,-1.695599976E2,1.714535644E2
3.541283346E1,-1.139999986E0,-2.543999863E1,-1.696199951E2,1.715209488E2
3.542076803E1,-1.199999928E0,-2.507999992E1,-1.696199951E2,1.714683328E2
3.542867208E1,-7.799999714E-1,-2.489999962E1,-1.695000000E2,1.713209514E2
3.543663717E1,-7.799999714E-1,-2.460000038E1,-1.691999969E2,1.709807223E2
3.544463277E1,-7.199999690E-1,-2.418000031E1,-1.690800018E2,1.708017501E2
3.545250631E1,-4.199999869E-1,-2.460000038E1,-1.689599915E2,1.707419548E2
3.546047140E1,-3.599999845E-1,-2.447999954E1,-1.689599915E2,1.707245697E2
3.546840596E1,-1.799999923E-1,-2.471999931E1,-1.686600037E2,1.704620415E2
3.547631002E1,-4.199999869E-1,-2.465999985E1,-1.684199982E2,1.702162970E2
3.548424459E1,-1.799999923E-1,-2.435999870E1,-1.682399902E2,1.699945183E2
3.549217916E1,-2.999999821E-1,-2.447999954E1,-1.688399963E2,1.706056996E2
3.550011373E1,-2.999999821E-1,-2.460000038E1,-1.687799988E2,1.705635893E2
3.550804830E1,-5.999999866E-2,-2.484000015E1,-1.692599945E2,1.710730106E2
3.551598287E1,-1.199999973E-1,-2.429999924E1,-1.693799896E2,1.711142462E2
3.552394796E1,-5.999999866E-2,-2.418000031E1,-1.690199890E2,1.707408349E2
3.553182149E1,3.599999845E-1,-2.405999947E1,-1.693199921E2,1.710212644E2
3.553978658E1,2.399999946E-1,-2.442000008E1,-1.685999908E2,1.703594756E2
3.554772115E1,-1.799999923E-1,-2.460000038E1,-1.683000031E2,1.700884577E2
3.555569548E1,-4.199999869E-1,-2.489999962E1,-1.683000031E2,1.701325290E2
3.556369108E1,-9.599999785E-1,-2.519999886E1,-1.681199951E2,1.700008656E2
3.557159513E1,-9.599999785E-1,-2.495999908E1,-1.681799927E2,1.700248014E2
3.557952970E1,-7.199999690E-1,-2.531999969E1,-1.687200012E2,1.706108426E2
3.558746427E1,-3.599999845E-1,-2.531999969E1,-1.685999908E2,1.704910229E2
3.559542936E1,5.999999866E-2,-2.495999908E1,-1.684199982E2,1.702595106E2
3.560342497E1,0.000000000E0,-2.507999992E1,-1.685399933E2,1.703958208E2
3.561129850E1,-1.199999973E-1,-2.519999886E1,-1.680000000E2,1.698795289E2
3.561929411E1,-5.999999866E-2,-2.537999916E1,-1.678199921E2,1.697283055E2
3.562722868E1,5.999999866E-2,-2.561999893E1,-1.678799896E2,1.698236699E2
3.563513273E1,2.999999821E-1,-2.526000023E1,-1.677599945E2,1.696513288E2
3.564312834E1,5.399999619E-1,-2.513999939E1,-1.681199951E2,1.699901289E2
3.565103239E1,5.399999619E-1,-2.484000015E1,-1.679400024E2,1.697679641E2
3.565896696E1,3.599999845E-1,-2.495999908E1,-1.676999969E2,1.695476928E2
3.566690153E1,5.399999619E-1,-2.543999863E1,-1.678799896E2,1.697974559E2
3.567486662E1,4.199999869E-1,-2.550000000E1,-1.676399994E2,1.695688527E2
3.568283171E1,3.599999845E-1,-2.592000008E1,-1.673999939E2,1.693952005E2
3.569073576E1,6.599999666E-1,-2.568000031E1,-1.675199890E2,1.694781542E2
3.569867033E1,2.999999821E-1,-2.579999924E1,-1.669199982E2,1.689023853E2
3.570660490E1,5.999999642E-1,-2.579999924E1,-1.669199982E2,1.689031845E2
3.571453947E1,5.399999619E-1,-2.568000031E1,-1.672200012E2,1.691812130E2
3.572253508E1,1.799999923E-1,-2.603999901E1,-1.676999969E2,1.697097608E2
3.573043913E1,2.399999946E-1,-2.550000000E1,-1.683000031E2,1.702210287E2
3.573837370E1,4.799999893E-1,-2.531999969E1,-1.684799957E2,1.703726555E2
3.574633879E1,4.799999893E-1,-2.495999908E1,-1.687799988E2,1.706162945E2
3.575427336E1,6.599999666E-1,-2.460000038E1,-1.685999908E2,1.703864799E2
3.576226896E1,8.999999762E-1,-2.489999962E1,-1.684199982E2,1.702530933E2
3.577014250E1,8.399999738E-1,-2.471999931E1,-1.684199982E2,1.702265542E2
3.577810758E1,1.079999924E0,-2.484000015E1,-1.680000000E2,1.698298914E2
3.578604216E1,1.559999943E0,-2.484000015E1,-1.677599945E2,1.695962115E2
3.579397672E1,1.620000005E0,-2.442000008E1,-1.677599945E2,1.695357678E2
3.580197233E1,1.439999938E0,-2.484000015E1,-1.676399994E2,1.694764544E2
3.580984587E1,1.500000000E0,-2.495999908E1,-1.676399994E2,1.694946045E2
3.581778044E1,1.079999924E0,-2.489999962E1,-1.680599976E2,1.698980258E2
3.582571501E1,1.019999981E0,-2.519999886E1,-1.680599976E2,1.699418816E2
3.583368010E1,1.379999995E0,-2.507999992E1,-1.683600006E2,1.702233844E2
3.584167570E1,1.379999995E0,-2.489999962E1,-1.691399994E2,1.709685754E2
3.584954924E1,1.319999933E0,-2.471999931E1,-1.691399994E2,1.709419789E2
3.585751432E1,1.259999990E0,-2.465999985E1,-1.690199890E2,1.708141091E2
3.586544889E1,1.379999995E0,-2.418000031E1,-1.686600037E2,1.703900632E2
3.587338346E1,1.799999952E0,-2.405999947E1,-1.687200012E2,1.704363881E2
3.588137907E1,2.339999914E0,-2.400000000E1,-1.687200012E2,1.704344872E2
3.588928312E1,2.579999924E0,-2.393999863E1,-1.691399994E2,1.708453082E2
3.589718718E1,2.339999914E0,-2.411999893E1,-1.694400024E2,1.711641445E2
3.590515226E1,1.919999957E0,-2.405999947E1,-1.694400024E2,1.711504730E2
3.591311735E1,1.919999957E0,-2.405999947E1,-1.693199921E2,1.710316628E2
3.592108244E1,2.159999847E0,-2.387999916E1,-1.694400024E2,1.711281227E2
3.592895597E1,1.740000010E0,-2.376000023E1,-1.696199951E2,1.712848737E2
3.593689054E1,1.979999900E0,-2.381999969E1,-1.694400024E2,1.711175830E2
3.594485563E1,2.099999905E0,-2.363999939E1,-1.695599976E2,1.712128860E2
3.595282072E1,1.979999900E0,-2.381999969E1,-1.697399902E2,1.714146349E2
3.596081632E1,2.279999971E0,-2.423999977E1,-1.698000031E2,1.715366346E2
3.596868986E1,2.460000038E0,-2.418000031E1,-1.700399933E2,1.717682256E2
3.597662443E1,2.519999981E0,-2.442000008E1,-1.703399963E2,1.720999743E2
3.598455900E1,2.460000038E0,-2.411999893E1,-1.706999969E2,1.724132098E2
3.599252409E1,2.460000038E0,-2.418000031E1,-1.710000000E2,1.727186267E2
3.600048918E1,2.279999971E0,-2.381999969E1,-1.714799957E2,1.731415020E2
3.600839323E1,2.639999866E0,-2.369999886E1,-1.718999939E2,1.735461536E2
3.601629728E1,2.759999990E0,-2.400000000E1,-1.719599915E2,1.736486575E2
3.602423185E1,3.119999886E0,-2.369999886E1,-1.721999969E2,1.738512677E2
3.603216642E1,3.119999886E0,-2.453999901E1,-1.721399994E2,1.739083820E2
3.604013151E1,2.460000038E0,-2.507999992E1,-1.721399994E2,1.739748183E2
3.604803556E1,2.579999924E0,-2.537999916E1,-1.723799896E2,1.742574577E2
3.605597013E1,2.579999924E0,-2.555999947E1,-1.725000000E2,1.744024655E2
3.606390470E1,2.639999866E0,-2.550000000E1,-1.726799927E2,1.745726195E2
3.607186979E1,3.179999828E0,-2.501999855E1,-1.729199982E2,1.747496452E2
3.607983488E1,3.359999895E0,-2.453999901E1,-1.728000031E2,1.745661542E2
3.608770842E1,3.059999943E0,-2.418000031E1,-1.732799988E2,1.749856965E2
3.609564299E1,3.359999895E0,-2.381999969E1,-1.732799988E2,1.749418188E2
3.610357756E1,3.599999905E0,-2.429999924E1,-1.728000031E2,1.745373628E2
3.611154264E1,3.119999886E0,-2.442000008E1,-1.729799957E2,1.747230658E2
3.611953825E1,3.539999962E0,-2.447999954E1,-1.728600006E2,1.746206797E2
3.612741178E1,3.480000019E0,-2.460000038E1,-1.729799957E2,1.747551125E2
3.613540739E1,3.119999886E0,-2.405999947E1,-1.736399994E2,1.753267446E2
3.614334196E1,3.539999962E0,-2.400000000E1,-1.739400024E2,1.756236204E2
3.615124601E1,3.480000019E0,-2.405999947E1,-1.736399994E2,1.753335204E2
3.615921110E1,3.779999971E0,-2.411999893E1,-1.735199890E2,1.752291338E2
3.616711515E1,3.419999838E0,-2.411999893E1,-1.732799988E2,1.749840813E2
3.617504972E1,3.179999828E0,-2.460000038E1,-1.733399963E2,1.751057588E2
3.618298429E1,3.119999886E0,-2.477999878E1,-1.737599945E2,1.755457730E2
3.619094938E1,3.059999943E0,-2.484000015E1,-1.740599976E2,1.758501406E2
3.619894499E1,3.119999886E0,-2.526000023E1,-1.740000000E2,1.758516477E2
3.620681852E1,3.000000000E0,-2.561999893E1,-1.738199921E2,1.757235727E2
3.621481413E1,3.000000000E0,-2.579999924E1,-1.735199890E2,1.754532033E2
3.622274870E1,2.519999981E0,-2.609999847E1,-1.736399994E2,1.756086835E2
3.623071379E1,2.279999971E0,-2.597999954E1,-1.738799896E2,1.758249401E2
3.623867887E1,2.279999971E0,-2.592000008E1,-1.736399994E2,1.755787407E2
3.624661344E1,2.099999905E0,-2.592000008E1,-1.738799896E2,1.758138424E2
3.625454801E1,2.220000029E0,-2.579999924E1,-1.736399994E2,1.755602966E2
3.626248258E1,2.399999857E0,-2.568000031E1,-1.734599915E2,1.753670181E2
3.627041716E1,2.099999905E0,-2.543999863E1,-1.737599945E2,1.756249960E2
3.627838224E1,1.979999900E0,-2.537999916E1,-1.735199890E2,1.753774539E2
3.628628630E1,2.399999857E0,-2.561999893E1,-1.737599945E2,1.756550029E2
3.629422087E1,1.919999957E0,-2.597999954E1,-1.736399994E2,1.755833026E2
3.630215544E1,2.159999847E0,-2.615999985E1,-1.733399963E2,1.753161873E2
3.631005949E1,2.460000038E0,-2.639999962E1,-1.734599915E2,1.754747281E2
