"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.496681695E0,-2.431555986E-1,1.906985283E0,6.730702519E-1,2.036845865E0
2.504585748E0,-2.878252864E-1,1.895316124E0,4.328143597E-1,1.965297656E0
2.512520318E0,-5.657674670E-1,1.814178467E0,2.503931522E-1,1.916776739E0
2.520424371E0,-5.796014667E-1,1.783311844E0,1.248682141E-1,1.879290042E0
2.528297906E0,-5.299108624E-1,1.718796730E0,-3.056375980E-1,1.824412799E0
2.536262994E0,-3.651826978E-1,1.591889381E0,-3.215929866E-1,1.664599728E0
2.544167046E0,-2.969497442E-1,1.613573074E0,-3.083865643E-1,1.669400937E0
2.552162652E0,-2.600452900E-1,1.642827034E0,-1.847341657E-1,1.673508568E0
2.560066705E0,-1.174061894E-1,1.588657379E0,2.611321211E-2,1.593203810E0
2.567940240E0,-2.519713044E-1,1.467911720E0,5.340803862E-1,1.582244044E0
2.575874810E0,-6.457663774E-1,1.340764046E0,1.212516546E0,1.919598608E0
2.583778863E0,-9.186398983E-1,1.156607628E0,1.557623625E0,2.146586086E0
2.591774468E0,-1.184211493E0,8.625793457E-1,1.834356070E0,2.347607756E0
2.599648003E0,-1.481572986E0,4.538917542E-1,2.178934097E0,2.673729612E0
2.607521539E0,-1.582744837E0,7.405185699E-2,2.548136711E0,3.000594207E0
2.615517144E0,-1.469182968E0,-3.106594086E-1,2.972365379E0,3.330159727E0
2.623421197E0,-1.050752997E0,-4.660158157E-1,3.229756355E0,3.428203424E0
2.631355767E0,-6.455526948E-1,-5.381717682E-1,3.538312674E0,3.636760057E0
2.639229302E0,-3.822469711E-1,-4.842185974E-1,3.482172966E0,3.536397738E0
2.647133355E0,-3.738777637E-1,-3.135728836E-1,3.158695459E0,3.196164817E0
2.655067925E0,-5.042021871E-1,-1.938190460E-1,2.503611803E0,2.561221921E0
2.662910943E0,-7.100332975E-1,-1.704750061E-1,1.828780055E0,1.969173812E0
2.670937066E0,-8.638471365E-1,-9.531784058E-2,9.828535318E-1,1.311990256E0
2.678841119E0,-1.158679008E0,-1.446485519E-1,2.655255795E-1,1.197482393E0
2.686714654E0,-1.537753463E0,-2.989273071E-1,-1.282411814E-1,1.571778944E0
2.694649224E0,-1.837870121E0,-4.599475861E-1,-3.246890306E-1,1.922170994E0
2.702553277E0,-2.020485163E0,-7.223567963E-1,-4.144119620E-1,2.185382554E0
2.710548882E0,-2.128426552E0,-9.794292450E-1,-3.425976038E-1,2.367879716E0
2.718391900E0,-2.106579304E0,-1.166760445E0,-2.362995148E-1,2.419678441E0
2.726265435E0,-2.005819321E0,-1.390096664E0,-5.720853806E-4,2.440426236E0
2.734230523E0,-1.822629809E0,-1.529880524E0,3.411533833E-1,2.403934165E0
2.742134576E0,-1.500939369E0,-1.562382698E0,4.826221466E-1,2.219635741E0
2.750099664E0,-1.211023927E0,-1.631687164E0,4.775897264E-1,2.087360510E0
2.758034234E0,-9.534106851E-1,-1.740014076E0,6.274845600E-1,2.080955981E0
2.765938287E0,-7.794886231E-1,-1.786751270E0,7.746683359E-1,2.097663854E0
2.773872857E0,-7.405096889E-1,-1.803332806E0,7.574254274E-1,2.091424654E0
2.781746392E0,-6.996850371E-1,-1.744179249E0,3.502805233E-1,1.911652910E0
2.789680962E0,-7.950245738E-1,-1.692889214E0,-3.926084042E-1,1.911041423E0
2.797615533E0,-7.923112512E-1,-1.728312969E0,-1.187572837E0,2.241685099E0
2.805489068E0,-8.246890306E-1,-1.782913208E0,-1.778575540E0,2.649947632E0
2.813423638E0,-9.162617922E-1,-1.839534760E0,-2.145283699E0,2.970802241E0
2.821327691E0,-9.160113335E-1,-1.895478249E0,-2.117008686E0,2.985572027E0
2.829353814E0,-7.782604694E-1,-1.967555523E0,-1.733886600E0,2.735567004E0
2.837196832E0,-6.379624605E-1,-2.036512852E0,-1.183833003E0,2.440459235E0
2.845100884E0,-4.012026787E-1,-2.081087589E0,-5.463489294E-1,2.188695113E0
2.853035455E0,-6.721651554E-2,-2.060811996E0,-3.657734394E-2,2.062232297E0
2.860908990E0,1.456862390E-1,-1.951964378E0,3.530678749E-1,1.988981231E0
2.868935113E0,1.536594182E-1,-1.824095726E0,6.505626440E-1,1.942721850E0
2.876808648E0,7.733982801E-2,-1.636638641E0,7.278773785E-1,1.792867248E0
2.884743218E0,-9.643706679E-2,-1.392259598E0,3.913158774E-1,1.449418853E0
2.892677789E0,-4.127393961E-1,-1.126764297E0,4.153770208E-2,1.200698535E0
2.900551324E0,-5.498907566E-1,-8.687229156E-1,-3.208619356E-1,1.077038407E0
2.908485894E0,-6.068640947E-1,-6.394548416E-1,-5.809100866E-1,1.055766571E0
2.916359429E0,-7.589581609E-1,-4.268217087E-1,-6.589873433E-1,1.091997518E0
2.924263482E0,-9.965943098E-1,-2.378911972E-1,-5.540874600E-1,1.164819880E0
2.932198052E0,-1.123845577E0,9.016227722E-2,-4.581529200E-1,1.216988996E0
2.940071587E0,-1.042186379E0,3.991727829E-1,-4.342360795E-1,1.197519241E0
2.948067193E0,-9.833880067E-1,7.226467133E-1,-4.581923783E-1,1.303537686E0
2.955971246E0,-5.904045105E-1,9.604883194E-1,-2.890967727E-1,1.163912472E0
2.963844781E0,-1.869146228E-1,1.083210945E0,2.924960852E-2,1.099608370E0
2.971779351E0,2.139551938E-1,1.208224297E0,3.468345404E-1,1.275098810E0
2.979652886E0,3.933346868E-1,1.279728889E0,4.948673248E-1,1.427344344E0
2.987679009E0,2.799021304E-1,1.378769875E0,3.264667392E-1,1.444275632E0
2.995552544E0,1.695861816E-1,1.611189842E0,3.651022911E-3,1.620094291E0
3.003456597E0,1.150081754E-1,1.840929031E0,-4.789084196E-1,1.905675695E0
3.011391167E0,-4.295831919E-2,2.037370682E0,-7.974832058E-1,2.188310804E0
3.019264703E0,-2.324675918E-1,2.234295845E0,-8.639853001E-1,2.406779945E0
3.027229790E0,-3.922963142E-1,2.343036652E0,-8.155673742E-1,2.511745865E0
3.035133843E0,-6.076774597E-1,2.361069679E0,-6.332004666E-1,2.518901498E0
3.042976861E0,-5.999778509E-1,2.453552246E0,-5.035929680E-1,2.575557789E0
3.050941949E0,-9.033375978E-2,2.622630119E0,-1.095937729E0,2.843840438E0
3.058846001E0,4.515595436E-1,2.779712677E0,-1.611651421E0,3.244707828E0
3.066811089E0,1.276939511E0,3.135735512E0,-1.730793715E0,3.802506883E0
3.074684624E0,1.855697155E0,3.456196785E0,-1.299177527E0,4.132404917E0
3.082558160E0,2.076011181E0,3.573785782E0,-4.915471077E-1,4.162137167E0
3.090523248E0,2.265598774E0,3.687051773E0,5.561032295E-1,4.363088285E0
3.098457818E0,2.073573112E0,3.487108231E0,1.413618445E0,4.296271217E0
3.106514458E0,1.583534718E0,3.108019829E0,2.244988441E0,4.148173400E0
3.114418511E0,1.085554123E0,2.714792252E0,2.901003599E0,4.118779747E0
3.122292046E0,4.968599975E-1,2.168337822E0,3.350970030E0,4.022133626E0
3.130226617E0,-8.328384161E-2,1.602429390E0,3.488471985E0,3.839811576E0
3.138130669E0,-4.441049099E-1,1.186944962E0,3.400949955E0,3.629397761E0
3.146126275E0,-5.995873809E-1,8.523082733E-1,3.141075134E0,3.309424031E0
3.153999810E0,-5.116620660E-1,6.605281830E-1,2.520982742E0,2.655833115E0
3.161842828E0,-3.633794188E-1,3.748731613E-1,1.764268875E0,1.839896506E0
3.169838433E0,2.615880966E-2,2.061042786E-1,1.254042149E0,1.271135306E0
3.177711968E0,6.463818550E-1,1.080799103E-2,9.156358242E-1,1.120854709E0
3.185677056E0,1.197221518E0,-1.773462296E-1,7.098491788E-1,1.403095472E0
3.193550591E0,1.522752285E0,-3.390874863E-1,5.243556499E-1,1.645813991E0
3.201485162E0,1.956249475E0,-4.456729889E-1,2.086196542E-1,2.017190765E0
3.209419732E0,2.358418703E0,-5.426073074E-1,-1.108374894E-1,2.422570209E0
3.217323785E0,2.752460480E0,-5.986938477E-1,-4.767579734E-1,2.856881373E0
3.225349908E0,2.867645979E0,-6.570091248E-1,-7.031913996E-1,3.024819432E0
3.233223443E0,2.748278618E0,-7.102727890E-1,-6.164268851E-1,2.904738353E0
3.241096978E0,2.510651112E0,-7.750720978E-1,-3.029407561E-1,2.644972375E0
3.249092583E0,2.059118271E0,-8.779258728E-1,2.889038026E-1,2.257030638E0
3.256996636E0,1.801676273E0,-9.564361572E-1,6.979886293E-1,2.155921066E0
3.265022759E0,1.534724474E0,-1.056343079E0,1.013440847E0,2.120920145E0
3.272926812E0,1.428115845E0,-1.137009621E0,9.375332594E-1,2.052138971E0
3.280800347E0,1.298981905E0,-1.227238655E0,7.939511538E-1,1.955460851E0
3.288795953E0,1.109238744E0,-1.329324722E0,7.724052668E-1,1.895817687E0
3.296700005E0,1.066885948E0,-1.321126938E0,1.077474475E0,2.011112443E0
3.304695611E0,1.041535378E0,-1.470802307E0,1.423321247E0,2.296497059E0
3.312599664E0,9.933347702E-1,-1.649090767E0,1.694395185E0,2.564603159E0
3.320473199E0,9.124565125E-1,-1.721994400E0,1.817923784E0,2.665086957E0
3.328377251E0,7.963783741E-1,-1.787771225E0,1.700012684E0,2.592371037E0
3.336311822E0,8.330515623E-1,-1.853685379E0,1.161108017E0,2.340576044E0
3.344368462E0,9.235749841E-1,-1.919839859E0,5.062805414E-1,2.189770724E0
3.352241998E0,1.037264585E0,-2.010010719E0,-1.572721303E-1,2.267332229E0
3.360115533E0,1.097921252E0,-2.059406757E0,-2.096189857E-1,2.343187442E0
3.368111138E0,1.244811058E0,-2.031988144E0,7.904103398E-2,2.384277222E0
3.376015191E0,1.372691512E0,-2.081101894E0,3.138588369E-1,2.512722518E0
3.383980279E0,1.508538842E0,-2.101470947E0,3.920345902E-1,2.616402244E0
3.391884332E0,1.378569484E0,-2.133791924E0,2.847311795E-1,2.556285125E0
3.399757867E0,1.176697373E0,-2.077459812E0,7.841289043E-4,2.387562899E0
3.407722955E0,1.031453133E0,-2.025869370E0,-4.818715453E-1,2.323842175E0
3.415596490E0,1.000460863E0,-1.866393089E0,-8.535137773E-1,2.283162471E0
3.423622613E0,9.397358894E-1,-1.665967941E0,-9.898322821E-1,2.153676083E0
3.431496148E0,9.504213333E-1,-1.498669624E0,-8.542636633E-1,1.969537448E0
3.439400201E0,1.160702467E0,-1.249718666E0,-4.503874183E-1,1.764050959E0
3.447334771E0,1.384257317E0,-1.014901161E0,2.279029489E-1,1.731511605E0
3.455208306E0,1.556242466E0,-7.965288162E-1,7.694640160E-1,1.910084721E0
3.463234429E0,1.322294474E0,-5.013275146E-1,1.062184811E0,1.768623341E0
3.471107964E0,9.008533955E-1,-1.077337265E-1,7.346303463E-1,1.167401020E0
3.479012017E0,6.204989552E-1,3.193912506E-1,-9.852454066E-2,7.047955800E-1
3.486946587E0,4.474081397E-1,6.220226288E-1,-9.325112104E-1,1.206923093E0
3.494850640E0,3.547996879E-1,8.816938400E-1,-1.606369376E0,1.866464417E0
3.502846246E0,4.441208839E-1,1.007476807E0,-1.715254307E0,2.038222317E0
3.510719781E0,6.649512649E-1,1.070455551E0,-1.331455946E0,1.833251267E0
3.518593316E0,8.809887171E-1,1.143026352E0,-7.002700567E-1,1.604066243E0
3.526558404E0,1.099860787E0,1.211135864E0,-4.614356160E-2,1.636665226E0
3.534462457E0,1.124889374E0,1.280710220E0,4.205160737E-1,1.755684636E0
3.542488580E0,1.086318731E0,1.416790009E0,5.496274233E-1,1.868013014E0
3.550392632E0,8.696146011E-1,1.615628242E0,5.561327934E-1,1.917229213E0
3.558266167E0,8.464162946E-1,1.932075500E0,2.988427579E-1,2.130409181E0
3.566200738E0,6.485459208E-1,2.155566216E0,-8.838029206E-2,2.252751339E0
3.574104790E0,5.438682437E-1,2.334074974E0,-3.140427172E-1,2.417089464E0
3.582130914E0,4.803256989E-1,2.450679779E0,-3.833738863E-1,2.526562822E0
3.590034966E0,4.934713840E-1,2.462280273E0,-2.147788405E-1,2.520410304E0
3.597908501E0,3.354284763E-1,2.363848686E0,3.672623634E-2,2.387811067E0
3.605843072E0,-1.412640810E-1,2.169856071E0,3.080370426E-1,2.196159769E0
3.613747124E0,-2.726110220E-1,2.083469391E0,-3.306670487E-2,2.101488729E0
3.621712212E0,-5.336117744E-2,1.831340790E0,-8.772231340E-1,2.031299321E0
3.629616265E0,3.337799311E-1,1.765318871E0,-1.432901621E0,2.298035424E0
3.637489800E0,6.255974770E-1,1.742288589E0,-1.597405791E0,2.445127194E0
3.645424371E0,7.503912449E-1,1.674172401E0,-1.167075872E0,2.174397926E0
3.653297906E0,8.049265146E-1,1.575633049E0,-4.728426933E-1,1.831421964E0
3.661232476E0,3.772747517E-1,1.429807663E0,5.150398016E-1,1.565871064E0
3.669136529E0,-2.446562052E-1,1.258327484E0,1.421527267E0,1.914153726E0
3.676979546E0,-6.156716347E-1,8.785600662E-1,1.804614544E0,2.099417301E0
3.684944634E0,-7.893962860E-1,5.392427444E-1,1.825879455E0,2.061010678E0
3.692848687E0,-1.093058825E0,1.686744690E-1,1.695612431E0,2.024433300E0
3.700905328E0,-1.276989222E0,-1.353826523E-1,1.569676161E0,2.028031850E0
3.708778863E0,-1.317252159E0,-3.154468536E-1,1.434357762E0,1.972825932E0
3.716652398E0,-1.312902927E0,-3.938570023E-1,1.269002199E0,1.867941117E0
3.724586968E0,-1.025828362E0,-3.320646286E-1,7.634869814E-1,1.321174900E0
3.732460503E0,-8.695366383E-1,-3.980770111E-1,1.281492412E-1,9.648738260E-1
3.740456109E0,-6.175305843E-1,-3.981151581E-1,-1.627423018E-1,7.525455192E-1
3.748329644E0,-2.248301506E-1,-2.550563812E-1,-2.599395216E-1,4.279847066E-1
3.756203179E0,-9.249091148E-2,-1.577739716E-1,-1.564174592E-1,2.406524805E-1
3.764198785E0,-2.380712032E-1,-1.920528412E-1,1.899953485E-1,3.600839125E-1
3.772072320E0,-3.934552670E-1,-1.975374222E-1,6.131105423E-1,7.548063443E-1
3.780006890E0,-5.852231979E-1,-2.054471970E-1,9.559890032E-1,1.139565582E0
3.787880425E0,-8.973801136E-1,-2.494411469E-1,1.100866795E0,1.442019297E0
3.795753960E0,-1.136161089E0,-2.840766907E-1,1.119784117E0,1.620332699E0
3.803688531E0,-1.135481119E0,-3.863496780E-1,1.027652502E0,1.579447090E0
3.811562066E0,-1.021855354E0,-5.926342010E-1,8.267061710E-1,1.441820639E0
3.819588189E0,-8.772456646E-1,-7.563600540E-1,7.830627561E-1,1.398151554E0
3.827461724E0,-7.643880844E-1,-8.297023773E-1,9.485096931E-1,1.473894778E0
3.835365777E0,-6.599116325E-1,-9.732236862E-1,1.129893303E0,1.630738048E0
3.843300347E0,-4.507136345E-1,-1.112664223E0,1.235713005E0,1.722832285E0
3.851173882E0,-3.980765343E-1,-1.236267090E0,1.237712622E0,1.794088565E0
3.859230523E0,-3.803744316E-1,-1.298164368E0,9.525126219E-1,1.654447258E0
3.867134576E0,-2.402307987E-1,-1.389555931E0,3.457880616E-1,1.451945559E0
3.875099664E0,-2.814459801E-1,-1.527179718E0,-4.329942167E-1,1.612133283E0
3.883034234E0,-3.095993996E-1,-1.613094807E0,-9.722416401E-1,1.908711725E0
3.890907769E0,-2.601287365E-1,-1.725489140E0,-1.275179982E0,2.161264379E0
3.898933892E0,-2.822213173E-1,-1.876301289E0,-1.144129753E0,2.215668813E0
3.906807427E0,-3.372455835E-1,-2.000831127E0,-7.393258214E-1,2.159551447E0
3.914711480E0,-1.865108013E-1,-2.070497990E0,-2.710727453E-1,2.096480059E0
3.922646050E0,5.315876007E-2,-2.126040936E0,2.213686705E-2,2.126820621E0
3.930519585E0,2.290315628E-1,-2.129103184E0,1.752080917E-1,2.148542227E0
3.938545708E0,2.297334671E-1,-2.038778305E0,3.564336896E-1,2.082411923E0
3.946419244E0,1.489837170E-1,-1.936394215E0,5.058785677E-1,2.006920982E0
3.954323296E0,1.284611225E-1,-1.836259842E0,4.803979397E-1,1.902402336E0
3.962288384E0,1.841168404E-1,-1.731400013E0,3.150903285E-1,1.769442548E0
3.970161919E0,2.509897947E-1,-1.595448494E0,1.713772714E-1,1.624137292E0
3.978157525E0,3.539794683E-1,-1.492839813E0,-4.234135151E-3,1.534239258E0
3.986031060E0,4.304273129E-1,-1.363789558E0,-2.066691220E-1,1.444957355E0
3.993904595E0,5.889081359E-1,-1.253597260E0,-3.987962008E-1,1.441304025E0
4.001900201E0,8.174743056E-1,-1.143102646E0,-5.354302526E-1,1.503872819E0
4.009804253E0,9.663176537E-1,-9.674921036E-1,-4.521827698E-1,1.440236104E0
4.017738824E0,9.511077404E-1,-7.145185471E-1,-1.046418399E-1,1.194191192E0
4.025673394E0,7.011778951E-1,-4.247903824E-1,2.806922495E-1,8.665364669E-1
4.033577447E0,4.901882410E-1,-2.864837646E-3,5.907152295E-1,7.676178745E-1
4.041481499E0,3.360811472E-1,2.948656082E-1,6.615599394E-1,7.984721772E-1
4.049416070E0,2.135158777E-1,5.209074020E-1,6.216502786E-1,8.386790926E-1
4.057472710E0,1.337316036E-1,7.638130188E-1,4.801865220E-1,9.120710309E-1
4.065376763E0,1.274968386E-1,9.804296494E-1,1.919527501E-1,1.007146265E0
4.073311333E0,1.043626070E-1,1.204332352E0,-2.782166302E-1,1.240448492E0
4.081306939E0,2.698720098E-1,1.476133347E0,-8.060408235E-1,1.703379690E0
4.089210992E0,5.035662055E-1,1.772163391E0,-1.233064175E0,2.216887292E0
4.097237115E0,8.159360886E-1,2.037191391E0,-1.501509547E0,2.659028278E0
4.105110650E0,1.045003176E0,2.292836189E0,-1.428228617E0,2.896371249E0
4.112984185E0,1.054017186E0,2.433959007E0,-1.066746235E0,2.858855751E0
4.120918755E0,8.878194690E-1,2.522689819E0,-3.464066684E-1,2.696698892E0
4.128792290E0,6.679422855E-1,2.566127777E0,5.816770792E-1,2.714683571E0
4.136757378E0,2.987818718E-1,2.466116905E0,1.485769987E0,2.894566574E0
4.144630914E0,-1.777496338E-1,2.327864647E0,2.014473200E0,3.083610063E0
4.152504449E0,-6.354801655E-1,2.242280960E0,2.136295080E0,3.161552722E0
4.160500054E0,-5.275678039E-1,2.378994942E0,1.189779043E0,2.711737246E0
4.168404107E0,1.929565668E-1,2.474617004E0,-2.124104500E-1,2.491200465E0
4.176430230E0,1.467069864E0,2.802212715E0,-1.482441783E0,3.493182464E0
4.184303765E0,2.255976200E0,3.074671745E0,-1.708232403E0,4.178647257E0
4.192207818E0,2.866312504E0,3.254080772E0,-1.475277901E0,4.580527691E0
4.200142388E0,3.227267742E0,3.362013817E0,-9.071834087E-1,4.747775871E0
4.208046441E0,3.359089136E0,3.300434113E0,2.816183120E-2,4.709260902E0
4.216042046E0,2.997239113E0,2.937771797E0,1.166520357E0,4.355997610E0
4.223946099E0,2.204918623E0,2.494585991E0,2.287216187E0,4.039304802E0
4.231819634E0,1.379263878E0,1.805444717E0,2.951845884E0,3.724968939E0
4.239754205E0,3.990314603E-1,1.097681046E0,3.383179426E0,3.579110618E0
4.247627740E0,-4.522739053E-1,5.244455338E-1,3.373580933E0,3.443928442E0
4.255592828E0,-1.176332951E0,1.716356277E-1,2.831417799E0,3.070854075E0
4.263466363E0,-1.673014998E0,6.301307678E-2,1.393662214E0,2.178358143E0
4.271370415E0,-1.576376438E0,5.211257935E-2,-4.875070155E-1,1.650860832E0
4.279304986E0,-1.027789593E0,1.100654602E-1,-1.782849312E0,2.060829328E0
4.287178521E0,-1.611734033E-1,2.055768967E-1,-2.539793015E0,2.553191588E0
4.295235162E0,6.373840570E-1,2.185678482E-1,-2.567640305E0,2.654582279E0
4.303108697E0,1.417457461E0,1.279296875E-1,-2.034372091E0,2.482785022E0
4.311012749E0,1.943215251E0,1.998233795E-2,-1.317490339E0,2.347821458E0
4.319008355E0,2.537794590E0,-1.287393570E-1,-5.379329324E-1,2.597373104E0
4.326912408E0,2.786390781E0,-3.586597443E-1,1.352128386E-1,2.812630959E0
4.334938531E0,2.769890308E0,-5.855751038E-1,8.701122403E-1,2.961804489E0
4.342842583E0,2.501848698E0,-7.855939865E-1,1.568261743E0,3.055462275E0
4.350716119E0,1.978666186E0,-1.030468941E0,2.314381361E0,3.214552410E0
4.358650689E0,1.544126987E0,-1.169323921E0,2.838486195E0,3.436371700E0
4.366493707E0,1.207153440E0,-1.250326157E0,3.095559120E0,3.550073406E0
4.374458794E0,9.165406227E-1,-1.338717461E0,2.954363108E0,3.370530006E0
4.382332330E0,8.128293157E-1,-1.414838791E0,2.287868261E0,2.810124816E0
4.390236382E0,7.909861207E-1,-1.486029625E0,1.408485532E0,2.194942957E0
4.398170953E0,8.271407485E-1,-1.532978058E0,7.404201627E-1,1.892724375E0
4.406044488E0,8.781688809E-1,-1.565493584E0,1.409348696E-1,1.800503647E0
4.414040093E0,1.048846483E0,-1.552460670E0,-1.863445640E-1,1.882800408E0
4.421913628E0,1.111705542E0,-1.522562981E0,-3.328176439E-1,1.914381055E0
4.429787164E0,1.157689095E0,-1.504533768E0,-4.119850695E-1,1.942574991E0
4.437782769E0,1.303707361E0,-1.627681732E0,-3.849745989E-1,2.120661724E0
4.445686822E0,1.399336815E0,-1.760245323E0,-9.237492085E-2,2.250586645E0
4.453682427E0,1.452328086E0,-1.859116554E0,3.154593706E-1,2.380144081E0
4.461555962E0,1.403799891E0,-1.998449802E0,9.235045910E-1,2.610999134E0
4.469398980E0,1.414879680E0,-2.053796291E0,1.482193470E0,2.901182724E0
4.477364068E0,1.289265513E0,-2.082697868E0,1.845056295E0,3.066605405E0
4.485268121E0,1.260144234E0,-2.037260056E0,1.872436047E0,3.040461934E0
4.493263726E0,1.160442710E0,-1.869704723E0,1.551729321E0,2.692635683E0
4.501167779E0,9.683296680E-1,-1.699627876E0,9.416918755E-1,2.170986147E0
4.509041314E0,7.798562646E-1,-1.605961800E0,3.389439583E-1,1.817187966E0
4.516975884E0,6.053862572E-1,-1.425839424E0,-2.042246461E-1,1.562439852E0
4.524910455E0,4.942095876E-1,-1.231101036E0,-7.594467998E-1,1.528598155E0
4.532967095E0,4.453606606E-1,-1.122320175E0,-1.118600130E0,1.645969302E0
4.540840630E0,5.655533671E-1,-9.703063965E-1,-1.373797178E0,1.774447464E0
4.548744683E0,6.600621939E-1,-7.703685760E-1,-1.468092203E0,1.784501208E0
4.556679253E0,6.165325046E-1,-4.673814774E-1,-1.377418876E0,1.579822944E0
4.564552789E0,5.458019376E-1,-2.145690918E-1,-1.216392994E0,1.350389413E0
4.572578912E0,5.691681504E-1,6.694793701E-2,-1.113497496E0,1.252322276E0
4.580482964E0,5.918931365E-1,1.997861862E-1,-9.719103575E-1,1.155362172E0
4.588325982E0,7.217065692E-1,3.562889099E-1,-5.658578873E-1,9.838685420E-1
4.596321587E0,7.515203357E-1,4.791879654E-1,1.031917036E-1,8.972471503E-1
4.604225640E0,7.417277694E-1,6.194677353E-1,9.040568471E-1,1.323336368E0
4.612160210E0,7.585799694E-1,8.172426224E-1,1.372477770E0,1.768339419E0
4.620033746E0,9.678107500E-1,1.046034813E0,1.279207230E0,1.914998072E0
4.627937798E0,1.058408856E0,1.206778526E0,9.711053371E-1,1.876056847E0
4.635841851E0,1.087539196E0,1.437246323E0,5.152287483E-1,1.874534384E0
4.643715386E0,9.420325756E-1,1.668332100E0,1.307875812E-1,1.920380889E0
4.651649957E0,7.093967199E-1,1.749207497E0,2.040603757E-2,1.887693561E0
4.659523492E0,4.081691504E-1,1.880980492E0,7.490772009E-2,1.926214119E0
4.667397027E0,1.805466413E-1,1.991652489E0,-3.284841776E-3,1.999821871E0
4.675331597E0,4.116022587E-2,2.061732292E0,-1.971251070E-1,2.071543511E0
4.683205132E0,-1.999170780E-1,2.064769745E0,-2.726742923E-1,2.092269631E0
4.691231255E0,-3.341344595E-1,2.043593407E0,-8.242036402E-2,2.072368926E0
4.699104790E0,-3.898838758E-1,1.866495132E0,4.900321662E-1,1.968741994E0
4.707069878E0,-3.691728115E-1,1.719800949E0,9.194244146E-1,1.984778356E0
4.715004449E0,-2.053569555E-1,1.687520981E0,9.000397921E-1,1.923530651E0
4.722908501E0,-5.793571472E-4,1.614060402E0,3.494668007E-2,1.614438784E0
4.730904107E0,4.082298279E-1,1.743682861E0,-8.336884975E-1,1.975377945E0
4.738808160E0,5.125597715E-1,1.873348236E0,-1.360212088E0,2.371144883E0
4.746681695E0,6.101065874E-1,1.953040123E0,-1.579425573E0,2.584798041E0
4.754616265E0,3.281496763E-1,1.937595367E0,-1.474685431E0,2.456960549E0
4.762489800E0,-3.364205360E-3,1.898740768E0,-1.075253963E0,2.182062994E0
4.770454888E0,-3.904293776E-1,1.654337883E0,-2.942490578E-1,1.725065633E0
4.778328423E0,-8.585058451E-1,1.290410042E0,6.138275862E-1,1.667025695E0
4.786232476E0,-1.259069920E0,8.738689423E-1,1.280453444E0,1.997114171E0
4.794197564E0,-1.705138326E0,4.189281464E-1,2.081318378E0,2.723028405E0
4.802101617E0,-1.916312456E0,5.197048187E-2,2.817237616E0,3.407606512E0
4.810097222E0,-2.045420170E0,-2.462968826E-1,3.498719454E0,4.060227043E0
4.818001275E0,-1.871230364E0,-3.280420303E-1,3.801792860E0,4.250028659E0
4.825874810E0,-1.432905555E0,-3.273048401E-1,3.645169735E0,3.930344665E0
4.833809380E0,-8.416545391E-1,-2.655267715E-1,2.957960844E0,3.086813759E0
4.841682915E0,-3.087849617E-1,-1.855735779E-1,1.989882231E0,2.022230698E0
4.849678521E0,-3.841757774E-2,-1.323289871E-1,1.285356283E0,1.292721024E0
4.857521539E0,-5.756282806E-2,-1.530609131E-1,7.973431945E-1,8.139393663E-1
4.865517144E0,-3.505328894E-1,-2.904405594E-1,5.474070907E-1,7.119575465E-1
